latitude,longitude,year,tas
-88.5,129.5,1979,-0.28122902
-88.5,130.5,1979,-0.2816191
-88.5,131.5,1979,-0.2820224
-88.5,132.5,1979,-0.28245428
-88.5,133.5,1979,-0.28293395
-88.5,134.5,1979,-0.28345752
-88.5,135.5,1979,-0.2840186
-88.5,136.5,1979,-0.28457788
-88.5,137.5,1979,-0.2851226
-88.5,138.5,1979,-0.28565124
-88.5,139.5,1979,-0.2861623
-88.5,140.5,1979,-0.28665465
-88.5,141.5,1979,-0.28712738
-88.5,142.5,1979,-0.28757966
-88.5,143.5,1979,-0.28801087
-88.5,144.5,1979,-0.2884205
-88.5,145.5,1979,-0.2888082
-88.5,146.5,1979,-0.28917366
-88.5,147.5,1979,-0.28951675
-88.5,148.5,1979,-0.28983733
-88.5,149.5,1979,-0.29013535
-88.5,150.5,1979,-0.29041076
-88.5,151.5,1979,-0.2906637
-88.5,152.5,1979,-0.29089412
-88.5,153.5,1979,-0.29110223
-88.5,154.5,1979,-0.291288
-88.5,155.5,1979,-0.29145157
-88.5,156.5,1979,-0.29159313
-88.5,157.5,1979,-0.29171276
-88.5,158.5,1979,-0.29181054
-88.5,159.5,1979,-0.29188654
-88.5,160.5,1979,-0.29194093
-88.5,161.5,1979,-0.29197368
-88.5,162.5,1979,-0.29198498
-88.5,163.5,1979,-0.29197478
-88.5,164.5,1979,-0.29194316
-88.5,165.5,1979,-0.29189017
-88.5,166.5,1979,-0.29181582
-88.5,167.5,1979,-0.29172012
-88.5,168.5,1979,-0.29160303
-88.5,169.5,1979,-0.29146466
-88.5,170.5,1979,-0.2913049
-88.5,171.5,1979,-0.29112378
-88.5,172.5,1979,-0.29092133
-88.5,173.5,1979,-0.29069754
-88.5,174.5,1979,-0.29045245
-88.5,175.5,1979,-0.29018503
