latitude,longitude,year,tas
-88.5,159.5,1990,0.21872142
-88.5,160.5,1990,0.21779
-88.5,161.5,1990,0.21689284
-88.5,162.5,1990,0.21603033
-88.5,163.5,1990,0.21520287
-88.5,164.5,1990,0.21441083
-88.5,165.5,1990,0.21365461
-88.5,166.5,1990,0.21293461
-88.5,167.5,1990,0.21225119
-88.5,168.5,1990,0.21160471
-88.5,169.5,1990,0.21099558
-88.5,170.5,1990,0.21042418
-88.5,171.5,1990,0.20989087
-88.5,172.5,1990,0.209396
-88.5,173.5,1990,0.20894
-88.5,174.5,1990,0.20852317
-88.5,175.5,1990,0.20814559
-88.5,176.5,1990,0.20780316
-88.5,177.5,1990,0.20749497
-88.5,178.5,1990,0.20722137
-88.5,179.5,1990,0.20698282
-87.5,-179.5,1990,0.12739626
-87.5,-178.5,1990,0.12680249
-87.5,-177.5,1990,0.12627278
-87.5,-176.5,1990,0.1258078
-87.5,-175.5,1990,0.12540825
-87.5,-174.5,1990,0.12507477
-87.5,-173.5,1990,0.12480802
-87.5,-172.5,1990,0.1246085
-87.5,-171.5,1990,0.124476686
-87.5,-170.5,1990,0.12441331
-87.5,-169.5,1990,0.12441919
-87.5,-168.5,1990,0.124494866
-87.5,-167.5,1990,0.12464299
-87.5,-166.5,1990,0.12488379
-87.5,-165.5,1990,0.12522408
-87.5,-164.5,1990,0.1256678
-87.5,-163.5,1990,0.1262219
-87.5,-162.5,1990,0.12689881
-87.5,-161.5,1990,0.12772074
-87.5,-160.5,1990,0.12872441
-87.5,-159.5,1990,0.12992916
-87.5,-158.5,1990,0.13136414
-87.5,-157.5,1990,0.13291706
-87.5,-156.5,1990,0.13451058
-87.5,-155.5,1990,0.13615027
-87.5,-154.5,1990,0.13783893
-87.5,-153.5,1990,0.13957825
-87.5,-152.5,1990,0.1413695
-87.5,-151.5,1990,0.143218
-87.5,-150.5,1990,0.14513232
-87.5,-149.5,1990,0.14711076
-87.5,-148.5,1990,0.1491514
-87.5,-147.5,1990,0.15125239
-87.5,-146.5,1990,0.15341249
